,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
107,Yonex_All_England_Open,2018-03-14,1,XD,6,0,48,16,11,11,,53,,21,16,7.0,21.0,21.0,18.0,49,55,2,1,7,2,7,9,3,0,0,12.0,9550.0,34.0,5820.0
108,Blibli_Indonesia_Open,2019-07-16,2,XD,4,0,43,12,4,61,,60,,23,21,21.0,13.0,,,44,34,2,0,3,5,8,5,0,1,0,9.0,31210.0,12.0,30150.0
109,Yonex_All_England_Open,2019-03-07,1,XD,4,0,24,0,15,76,1.0,51,,21,10,21.0,10.0,,,42,20,2,0,4,0,8,3,0,0,0,19.0,9200.0,32.0,6110.0
110,Blibli_Indonesia_Open,2019-07-20,2,XD,4,0,35,0,17,76,1.0,112,,21,12,21.0,16.0,,,42,28,2,0,7,0,6,4,8,0,0,6.0,38620.0,9.0,31210.0
111,Blibli_Indonesia_Open,2019-07-19,2,XD,6,0,63,12,8,61,,19,,21,15,14.0,21.0,21.0,15.0,56,51,2,1,3,2,6,6,0,3,0,9.0,31210.0,30.0,19090.0
112,Blibli_Indonesia_Open,2019-07-17,2,XD,6,0,49,12,13,5,5.0,96,,16,21,21.0,7.0,21.0,11.0,58,39,2,1,3,1,9,6,0,0,0,1.0,48250.0,32.0,18640.0
113,Victor_China_Open,2019-09-17,0,XD,4,0,26,0,15,76,1.0,111,,21,12,21.0,12.0,,,42,24,2,0,3,0,6,3,2,0,0,6.0,56670.0,27.0,28820.0
114,Blibli_Indonesia_Open,2019-07-19,2,XD,4,0,32,0,17,68,2.0,28,,21,4,21.0,15.0,,,42,19,2,0,3,0,11,2,2,3,1,8.0,32150.0,7.0,35150.0
115,Yonex_All_England_Open,2019-03-08,1,XD,6,0,59,8,23,48,,20,4.0,16,21,21.0,12.0,21.0,17.0,58,50,2,1,3,3,5,4,3,8,1,15.0,10310.0,3.0,21200.0
116,Yonex_All_England_Open,2018-03-14,1,XD,4,0,42,13,6,21,,43,,24,22,21.0,18.0,,,45,40,2,0,8,0,5,4,1,0,0,11.0,9920.0,,
117,Victor_China_Open,2019-09-18,0,XD,4,0,44,16,13,11,4.0,32,,21,14,21.0,19.0,,,42,33,2,0,2,0,5,4,5,0,1,5.0,60170.0,2.0,63060.0
118,Blibli_Indonesia_Open,2019-07-19,2,XD,4,0,33,0,8,76,1.0,61,,21,12,21.0,13.0,,,42,25,2,0,7,0,6,6,3,0,0,6.0,38620.0,14.0,28970.0
119,Blibli_Indonesia_Open,2019-07-18,2,XD,4,0,40,3,14,10,,101,,21,17,21.0,16.0,,,42,33,2,0,9,0,6,6,3,0,1,30.0,19090.0,26.0,21180.0
120,Blibli_Indonesia_Open,2019-07-18,2,XD,4,0,44,12,16,5,5.0,103,,21,19,21.0,15.0,,,42,34,2,0,3,0,5,4,1,4,0,1.0,48250.0,16.0,27310.0
121,Blibli_Indonesia_Open,2019-07-18,2,XD,4,0,31,0,4,68,2.0,77,,21,14,21.0,17.0,,,42,31,2,0,2,0,6,4,1,0,0,8.0,32150.0,43.0,12620.0
122,Yonex_All_England_Open,2019-03-07,1,XD,4,0,30,0,11,68,2.0,11,,21,17,21.0,11.0,,,42,28,2,0,2,0,6,4,0,0,1,,,26.0,6640.0
123,Victor_China_Open,2019-09-20,0,XD,4,0,41,16,17,11,4.0,28,,21,17,21.0,16.0,,,42,33,2,0,11,0,7,9,10,7,0,5.0,60170.0,8.0,46630.0
124,Blibli_Indonesia_Open,2019-07-17,2,XD,6,0,58,11,15,57,,129,,21,12,17.0,21.0,23.0,21.0,61,54,2,1,5,1,6,5,4,0,0,16.0,27310.0,29.0,19270.0
125,Victor_China_Open,2019-09-19,0,XD,4,0,36,10,4,73,3.0,33,,21,12,21.0,10.0,,,42,22,2,0,3,0,6,3,3,2,0,7.0,56300.0,31.0,27400.0
126,Victor_China_Open,2019-09-18,0,XD,4,0,31,0,15,68,2.0,51,,21,9,21.0,18.0,,,42,27,2,0,3,0,6,3,0,0,0,3.0,62550.0,24.0,29470.0
127,Blibli_Indonesia_Open,2019-07-16,2,XD,4,0,29,3,10,33,,63,,21,8,21.0,10.0,,,42,18,2,0,2,0,8,3,5,0,0,14.0,28970.0,31.0,19050.0
128,Victor_China_Open,2019-09-19,0,XD,6,0,70,12,8,14,,61,8.0,18,21,21.0,17.0,22.0,20.0,61,58,2,1,4,1,4,4,2,3,0,8.0,46630.0,15.0,39890.0
129,Yonex_All_England_Open,2019-03-06,1,XD,6,0,58,0,17,68,2.0,112,,15,21,21.0,16.0,21.0,12.0,57,49,2,1,2,1,5,5,6,1,1,,,32.0,6110.0
130,Blibli_Indonesia_Open,2019-07-16,2,XD,4,0,34,5,13,34,,83,7.0,22,20,21.0,14.0,,,43,34,2,0,2,2,5,7,0,2,1,18.0,25790.0,3.0,44670.0
131,Victor_China_Open,2019-09-20,0,XD,4,0,31,0,15,76,1.0,129,,21,15,21.0,15.0,,,42,30,2,0,5,0,4,3,7,0,0,6.0,56670.0,21.0,29970.0
