,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
438,Yonex_All_England_Open,2024-03-12,1,MD,4,0,33,7,18,54,3.0,2,,21,18,21.0,16.0,,,42,34,2,0,5,0,4,4,3,2,0,18.0,18260.0,21.0,16470.0
439,Yonex_All_England_Open,2024-03-12,1,MD,4,0,33,10,14,0,5.0,29,,21,19,21.0,17.0,,,42,36,2,0,5,0,4,4,5,3,0,12.0,20350.0,24.0,14000.0
440,Kapal_Api_Indonesia_Open,2024-06-06,2,MD,6,0,58,1,2,31,,33,,21,16,21.0,23.0,21.0,17.0,63,56,2,1,3,2,4,5,1,1,0,2.0,38280.0,4.0,36730.0
441,Kapal_Api_Indonesia_Open,2024-06-05,2,MD,6,0,62,7,2,54,,69,,18,21,21.0,18.0,21.0,18.0,60,57,2,1,4,1,6,6,0,2,0,5.0,34410.0,16.0,24590.0
442,Yonex_All_England_Open,2024-03-13,1,MD,4,0,46,1,10,32,2.0,64,,21,19,21.0,19.0,,,42,38,2,0,4,0,5,4,0,1,1,27.0,13580.0,13.0,20270.0
443,Yonex_All_England_Open,2024-03-14,1,MD,6,0,67,1,2,32,2.0,66,2.0,22,20,19.0,21.0,21.0,16.0,62,57,2,1,6,2,5,6,1,3,1,27.0,13580.0,10.0,20640.0
444,Yonex_All_England_Open,2024-03-14,1,MD,6,0,72,7,12,12,7.0,1,,18,21,21.0,17.0,21.0,18.0,60,56,2,1,5,2,4,5,4,1,0,5.0,25120.0,16.0,19060.0
445,Kapal_Api_Indonesia_Open,2024-06-06,2,MD,4,0,32,7,7,54,,19,,21,11,21.0,17.0,,,42,28,2,0,4,0,4,3,0,0,0,5.0,34410.0,25.0,22860.0
446,Kapal_Api_Indonesia_Open,2024-06-05,2,MD,4,0,36,4,18,11,,2,,21,18,23.0,21.0,,,44,39,2,0,5,3,4,5,0,4,0,25.0,22860.0,27.0,21140.0
447,Petronas_Malaysia_Open,2024-01-10,3,MD,4,0,38,9,6,26,,6,,21,14,21.0,14.0,,,42,28,2,0,3,0,5,3,1,0,1,,,15.0,4900.0
448,Kapal_Api_Indonesia_Open,2024-06-07,2,MD,6,0,58,0,14,35,,29,,18,21,21.0,18.0,21.0,19.0,60,58,2,1,3,3,6,6,2,0,0,15.0,25440.0,31.0,19750.0
449,Kapal_Api_Indonesia_Open,2024-06-06,2,MD,4,0,38,2,12,29,4.0,50,5.0,21,19,21.0,10.0,,,42,29,2,0,3,0,6,2,1,0,0,12.0,29500.0,36.0,17860.0
450,Kapal_Api_Indonesia_Open,2024-06-07,2,MD,6,0,69,2,10,29,4.0,85,,21,16,15.0,21.0,23.0,21.0,59,58,2,1,11,2,8,6,4,0,1,12.0,29500.0,5.0,34410.0
451,Yonex_All_England_Open,2024-03-13,1,MD,4,0,35,0,13,17,,47,,21,14,21.0,13.0,,,42,27,2,0,3,0,7,3,1,1,0,2.0,30130.0,4.0,27100.0
452,Petronas_Malaysia_Open,2024-01-10,3,MD,6,0,58,4,13,41,,55,,21,16,9.0,21.0,21.0,19.0,51,56,2,1,4,2,5,6,0,0,0,32.0,2750.0,,
453,Yonex_All_England_Open,2024-03-14,1,MD,4,0,36,8,12,68,6.0,50,,21,18,21.0,12.0,,,42,30,2,0,3,0,9,4,1,0,0,8.0,23800.0,37.0,10310.0
454,Kapal_Api_Indonesia_Open,2024-06-04,2,MD,4,0,35,1,8,40,,8,,21,15,21.0,16.0,,,42,31,2,0,4,0,4,3,0,0,0,24.0,22930.0,47.0,13740.0
455,Kapal_Api_Indonesia_Open,2024-06-06,2,MD,4,0,38,1,14,40,,0,,21,16,21.0,14.0,,,42,30,2,0,2,0,6,2,1,5,1,24.0,22930.0,9.0,30550.0
456,Kapal_Api_Indonesia_Open,2024-06-07,2,MD,6,0,57,10,3,45,,72,,21,17,18.0,21.0,21.0,10.0,60,48,2,1,2,1,6,4,1,0,1,29.0,20430.0,24.0,22930.0
457,Kapal_Api_Indonesia_Open,2024-06-04,2,MD,6,0,45,1,14,31,,71,4.0,19,21,21.0,14.0,21.0,14.0,61,49,2,1,3,3,5,5,0,0,0,2.0,38280.0,46.0,14020.0
458,Yonex_All_England_Open,2024-03-14,1,MD,4,0,46,10,3,0,5.0,12,,21,18,24.0,22.0,,,45,40,2,0,6,2,4,6,2,0,0,12.0,20350.0,33.0,11480.0
459,Kapal_Api_Indonesia_Open,2024-06-07,2,MD,6,0,58,7,3,64,,62,,21,17,14.0,21.0,21.0,16.0,56,54,2,1,3,2,7,6,0,1,1,13.0,26780.0,2.0,38280.0
460,Kapal_Api_Indonesia_Open,2024-06-09,2,MD,6,0,55,0,14,35,,77,,19,21,21.0,16.0,21.0,12.0,61,49,2,1,5,2,6,5,3,0,0,15.0,25440.0,29.0,20430.0
461,Kapal_Api_Indonesia_Open,2024-06-05,2,MD,4,0,48,2,3,29,4.0,27,2.0,21,15,21.0,19.0,,,42,34,2,0,4,0,8,5,2,0,0,12.0,29500.0,33.0,18670.0
462,Kapal_Api_Indonesia_Open,2024-06-08,2,MD,4,0,32,0,5,35,,52,4.0,21,13,21.0,15.0,,,42,28,2,0,2,0,7,3,2,1,1,15.0,25440.0,12.0,29500.0
463,Kapal_Api_Indonesia_Open,2024-06-06,2,MD,6,0,61,10,5,45,,98,,21,18,19.0,21.0,21.0,12.0,61,51,2,1,3,1,5,5,1,1,1,29.0,20430.0,17.0,24140.0
464,Kapal_Api_Indonesia_Open,2024-06-08,2,MD,4,0,45,10,10,45,,102,,29,27,21.0,13.0,,,50,40,2,0,7,3,5,4,0,0,1,29.0,20430.0,13.0,26780.0
465,Kapal_Api_Indonesia_Open,2024-06-06,2,MD,6,0,59,10,10,14,,64,,16,21,21.0,16.0,21.0,12.0,58,49,2,1,3,1,5,5,1,0,1,31.0,19750.0,10.0,30390.0
466,Kapal_Api_Indonesia_Open,2024-06-05,2,MD,6,0,45,7,19,53,4.0,105,,19,21,21.0,12.0,21.0,13.0,61,46,2,1,4,1,7,3,1,0,1,45.0,14060.0,6.0,34300.0
467,Kapal_Api_Indonesia_Open,2024-06-04,2,MD,6,0,55,1,14,32,6.0,18,,18,21,21.0,16.0,21.0,17.0,60,54,2,1,2,1,6,5,0,0,1,18.0,24030.0,7.0,33660.0
468,Kapal_Api_Indonesia_Open,2024-06-06,2,MD,6,0,57,0,10,35,,84,4.0,17,21,22.0,20.0,21.0,18.0,60,59,2,1,3,1,6,5,3,2,0,15.0,25440.0,45.0,14060.0
469,Yonex_All_England_Open,2024-03-13,1,MD,4,0,30,0,1,35,2.0,24,1.0,21,14,21.0,15.0,,,42,29,2,0,4,0,4,3,1,0,0,10.0,20640.0,26.0,13880.0
470,Kapal_Api_Indonesia_Open,2024-06-05,2,MD,4,0,24,0,2,35,,114,,21,16,21.0,9.0,,,42,25,2,0,4,0,5,2,0,0,0,15.0,25440.0,42.0,14960.0
471,Yonex_All_England_Open,2024-03-13,1,MD,4,0,42,2,3,60,,72,,21,17,21.0,18.0,,,42,35,2,0,2,0,6,4,2,1,0,15.0,19340.0,20.0,17710.0
472,Kapal_Api_Indonesia_Open,2024-06-04,2,MD,6,0,72,7,10,64,,97,,24,26,24.0,22.0,26.0,24.0,74,72,2,1,10,7,5,5,0,0,0,13.0,26780.0,,
473,Yonex_All_England_Open,2024-03-14,1,MD,4,0,37,1,2,31,,69,8.0,21,18,21.0,16.0,,,42,34,2,0,3,0,6,4,1,1,0,3.0,29880.0,14.0,19790.0
474,Yonex_All_England_Open,2024-03-13,1,MD,4,0,44,8,14,1,,77,,23,21,21.0,18.0,,,44,39,2,0,6,0,4,3,1,0,0,16.0,19060.0,27.0,13580.0
475,Kapal_Api_Indonesia_Open,2024-06-04,2,MD,4,0,26,10,20,0,,111,,21,14,21.0,11.0,,,42,25,2,0,4,0,7,3,0,0,0,9.0,30550.0,40.0,15640.0
476,Yonex_All_England_Open,2024-03-14,1,MD,4,0,35,0,5,17,,98,,21,15,21.0,12.0,,,42,27,2,0,3,0,4,4,1,0,0,2.0,30130.0,15.0,19340.0
477,Yonex_All_England_Open,2024-03-13,1,MD,4,0,35,8,4,28,,88,,22,20,21.0,10.0,,,43,30,2,0,2,1,7,3,0,0,0,37.0,10310.0,42.0,7720.0
478,Kapal_Api_Indonesia_Open,2024-06-05,2,MD,4,0,35,8,0,28,5.0,59,,21,10,25.0,23.0,,,46,33,2,0,4,3,5,3,0,0,0,36.0,17860.0,,
479,Kapal_Api_Indonesia_Open,2024-06-05,2,MD,4,0,37,7,10,33,,26,7.0,21,14,21.0,17.0,,,42,31,2,0,3,0,5,4,4,1,1,10.0,30390.0,3.0,37120.0
480,Kapal_Api_Indonesia_Open,2024-06-06,2,MD,4,0,30,7,3,64,,63,6.0,21,11,21.0,18.0,,,42,29,2,0,4,0,11,4,0,0,0,13.0,26780.0,18.0,24030.0
481,Kapal_Api_Indonesia_Open,2024-06-05,2,MD,4,0,24,10,1,14,,24,,21,6,21.0,7.0,,,42,13,2,0,2,0,9,3,2,0,1,31.0,19750.0,30.0,20220.0
482,Yonex_All_England_Open,2024-03-13,1,MD,4,0,28,7,3,12,7.0,27,,21,13,21.0,9.0,,,42,22,2,0,3,0,8,2,2,2,0,5.0,25120.0,24.0,14000.0
