,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
138,Blibli_Indonesia_Open,2019-07-16,2,MS,6,0,78,7,3,1,7.0,43,,20,22,23.0,21.0,21.0,18.0,64,61,2,1,6,5,6,7,4,1,0,5.0,38240.0,15.0,28450.0
139,Yonex_All_England_Open,2019-03-07,1,MS,4,0,47,3,5,11,,56,,21,17,22.0,20.0,,,43,37,2,0,4,0,6,5,1,0,0,33.0,6110.0,44.0,4440.0
140,Victor_China_Open,2019-09-18,0,MS,6,0,72,6,19,44,,65,,21,19,21.0,23.0,21.0,14.0,63,56,2,1,3,3,6,4,3,1,0,15.0,41980.0,20.0,37300.0
141,Yonex_All_England_Open,2019-03-06,1,MS,6,0,58,5,10,37,,1,8.0,21,18,13.0,21.0,21.0,11.0,55,50,2,1,2,2,5,7,6,7,1,29.0,7190.0,14.0,10080.0
142,Blibli_Indonesia_Open,2019-07-17,2,MS,6,0,71,1,9,47,2.0,52,,19,21,21.0,18.0,22.0,20.0,62,59,2,1,5,1,5,6,6,2,0,9.0,31740.0,29.0,20330.0
143,Victor_China_Open,2019-09-19,0,MS,4,0,45,3,5,0,8.0,56,,21,11,21.0,15.0,,,42,26,2,0,4,0,6,2,6,0,0,14.0,43160.0,31.0,28720.0
144,Yonex_All_England_Open,2019-03-06,1,MS,4,0,52,6,9,44,,52,,21,19,21.0,19.0,,,42,38,2,0,5,0,4,4,0,2,0,62.0,2220.0,,
145,Victor_China_Open,2019-09-20,0,MS,6,0,55,7,9,1,7.0,57,,16,21,21.0,6.0,21.0,16.0,58,43,2,1,2,2,7,6,4,3,0,8.0,49090.0,15.0,41980.0
146,Blibli_Indonesia_Open,2019-07-16,2,MS,4,0,48,9,15,17,1.0,39,,22,20,21.0,14.0,,,43,34,2,0,2,1,4,4,3,0,0,3.0,42540.0,27.0,21600.0
147,Victor_China_Open,2019-09-20,0,MS,4,0,45,1,8,4,5.0,47,,21,13,21.0,13.0,,,42,26,2,0,3,0,5,4,4,2,0,12.0,44810.0,13.0,43600.0
148,Blibli_Indonesia_Open,2019-07-17,2,MS,4,0,58,3,19,0,,61,,21,16,21.0,15.0,,,42,31,2,0,2,0,7,3,2,0,0,16.0,26910.0,19.0,25620.0
149,Victor_China_Open,2019-09-20,0,MS,4,0,36,9,13,17,1.0,19,,21,11,21.0,8.0,,,42,19,2,0,3,0,7,3,3,3,0,2.0,58340.0,11.0,44850.0
150,Blibli_Indonesia_Open,2019-07-16,2,MS,4,0,41,1,16,10,,45,,21,12,21.0,13.0,,,42,25,2,0,3,0,10,6,0,1,0,28.0,20520.0,47.0,11590.0
151,Victor_China_Open,2019-09-21,0,MS,6,0,87,9,3,17,1.0,4,5.0,19,21,21.0,18.0,21.0,16.0,61,55,2,1,2,1,6,6,4,5,0,2.0,58340.0,12.0,44810.0
152,Yonex_All_England_Open,2018-03-14,1,MS,4,0,46,1,14,47,7.0,16,,21,18,21.0,19.0,,,42,37,2,0,3,0,7,4,1,0,0,16.0,9200.0,28.0,7200.0
153,Victor_China_Open,2019-09-21,0,MS,6,0,67,7,5,1,7.0,0,8.0,18,21,21.0,5.0,21.0,14.0,60,40,2,1,2,3,9,5,6,2,0,8.0,49090.0,14.0,43160.0
154,Victor_China_Open,2019-09-18,0,MS,6,0,67,1,19,10,,20,,21,15,16.0,21.0,21.0,17.0,58,53,2,1,3,1,12,7,0,3,1,29.0,29780.0,10.0,45350.0
155,Blibli_Indonesia_Open,2019-07-18,2,MS,6,0,88,11,3,28,,4,5.0,21,16,19.0,21.0,22.0,20.0,62,57,2,1,5,2,7,4,1,4,1,11.0,31230.0,8.0,35130.0
156,Yonex_All_England_Open,2019-03-06,1,MS,6,0,79,1,4,10,,7,3.0,21,14,16.0,21.0,24.0,22.0,61,57,2,1,4,3,4,6,1,3,1,,,30.0,7120.0
157,Victor_China_Open,2019-09-22,0,MS,6,0,90,9,10,17,1.0,1,7.0,19,21,21.0,17.0,21.0,19.0,61,57,2,1,2,2,8,5,10,5,0,2.0,58340.0,8.0,49090.0
158,Yonex_All_England_Open,2018-03-14,1,MS,4,0,39,14,4,18,,12,,21,14,21.0,14.0,,,42,28,2,0,6,0,8,3,1,2,1,53.0,3890.0,36.0,5820.0
159,Victor_China_Open,2019-09-17,0,MS,6,0,63,11,19,31,,61,,13,21,21.0,19.0,21.0,15.0,55,55,2,1,3,1,6,6,1,1,1,25.0,32230.0,18.0,38650.0
160,Yonex_All_England_Open,2020-03-11,1,MS,4,0,41,11,10,28,,17,6.0,21,15,21.0,13.0,,,42,28,2,0,6,0,8,4,4,5,0,14.0,11390.0,17.0,10080.0
161,Yonex_All_England_Open,2019-03-06,1,MS,4,0,46,7,14,12,,33,,21,16,21.0,19.0,,,42,35,2,0,2,0,10,8,1,2,0,16.0,10020.0,,
162,Yonex_All_England_Open,2020-03-12,1,MS,6,0,82,2,13,6,1.0,19,,19,21,26.0,24.0,21.0,13.0,66,58,2,1,0,0,0,0,6,3,1,34.0,5820.0,28.0,7190.0
163,Yonex_All_England_Open,2020-03-13,1,MS,4,0,49,11,3,28,,4,3.0,21,12,21.0,18.0,,,42,30,2,0,0,0,0,0,1,4,0,14.0,11390.0,40.0,5040.0
164,Victor_China_Open,2019-09-17,0,MS,4,0,37,2,5,55,,9,,21,16,21.0,19.0,,,42,35,2,0,6,0,8,6,2,4,0,6.0,49690.0,27.0,31570.0
165,Yonex_All_England_Open,2018-03-14,1,MS,4,0,39,7,10,53,,1,,21,14,21.0,19.0,,,42,33,2,0,2,0,8,5,2,3,0,2.0,16420.0,7.0,14240.0
166,Yonex_All_England_Open,2020-03-11,1,MS,4,0,47,9,8,16,,47,8.0,21,18,21.0,15.0,,,42,33,2,0,3,0,5,8,6,3,1,8.0,13150.0,3.0,17020.0
167,Victor_China_Open,2019-09-19,0,MS,6,0,70,7,9,1,7.0,51,,23,21,15.0,21.0,21.0,12.0,59,54,2,1,3,3,4,6,7,0,0,8.0,49090.0,17.0,38920.0
168,Yonex_All_England_Open,2020-03-13,1,MS,4,0,40,3,3,54,2.0,60,7.0,21,15,21.0,7.0,,,42,22,2,0,0,0,0,0,9,3,0,1.0,21220.0,4.0,16650.0
169,Yonex_All_England_Open,2020-03-12,1,MS,4,0,45,3,9,54,2.0,30,,21,17,21.0,18.0,,,42,35,2,0,0,0,0,0,7,1,0,1.0,21220.0,49.0,3610.0
170,Victor_China_Open,2019-09-18,0,MS,4,0,38,6,7,40,,3,,21,12,21.0,15.0,,,42,27,2,0,3,0,7,5,1,2,0,17.0,38920.0,32.0,28680.0
171,Yonex_All_England_Open,2018-03-14,1,MS,4,0,33,1,6,10,,55,,21,13,21.0,14.0,,,42,27,2,0,6,0,9,3,0,1,1,36.0,5820.0,30.0,7190.0
172,Blibli_Indonesia_Open,2019-07-18,2,MS,6,0,57,5,8,57,,31,,15,21,21.0,10.0,21.0,7.0,57,38,2,1,2,2,6,6,0,0,1,39.0,14010.0,38.0,14160.0
173,Victor_China_Open,2019-09-19,0,MS,4,0,42,9,15,13,,39,,21,12,21.0,19.0,,,42,31,2,0,2,0,5,5,4,2,0,11.0,44850.0,25.0,32230.0
174,Victor_China_Open,2019-09-18,0,MS,4,0,15,1,3,35,,60,3.0,21,5,21.0,9.0,,,42,14,2,0,2,0,7,3,1,10,1,24.0,34110.0,21.0,36540.0
175,Blibli_Indonesia_Open,2019-07-18,2,MS,4,0,39,5,9,37,,25,8.0,21,17,21.0,19.0,,,42,36,2,0,3,0,5,4,3,4,1,24.0,23210.0,7.0,35570.0
176,Victor_China_Open,2019-09-17,0,MS,6,0,54,5,3,37,,76,,9,21,21.0,18.0,21.0,19.0,51,58,2,1,7,1,4,4,3,0,0,13.0,43600.0,41.0,21930.0
177,Yonex_All_England_Open,2020-03-14,1,MS,6,0,73,3,15,54,2.0,35,,17,21,21.0,13.0,21.0,19.0,59,53,2,1,0,0,0,0,6,4,0,1.0,21220.0,14.0,11390.0
178,Yonex_All_England_Open,2020-03-11,1,MS,4,0,43,1,9,4,3.0,25,,21,15,21.0,16.0,,,42,31,2,0,4,0,6,5,6,2,1,40.0,5040.0,10.0,12710.0
179,Yonex_All_England_Open,2020-03-15,1,MS,4,0,46,3,4,54,2.0,7,1.0,21,13,21.0,14.0,,,42,27,2,0,0,0,0,0,18,4,0,1.0,21220.0,34.0,5820.0
180,Victor_China_Open,2019-09-17,0,MS,6,0,60,7,10,46,,17,4.0,23,21,18.0,21.0,21.0,10.0,62,52,2,1,3,3,6,4,0,5,1,36.0,25880.0,1.0,60260.0
181,Yonex_All_England_Open,2020-03-12,1,MS,6,0,77,3,10,43,,59,,18,21,21.0,13.0,21.0,19.0,60,53,2,1,0,0,0,0,1,1,0,20.0,9670.0,20.0,9670.0
182,Yonex_All_England_Open,2021-03-17,1,MS,4,0,42,9,9,17,1.0,51,,21,13,22.0,20.0,,,43,33,2,0,0,0,0,0,4,0,1,,,17.0,1670.0
183,Victor_China_Open,2019-09-19,0,MS,4,0,34,5,10,37,,59,,21,10,21.0,10.0,,,42,20,2,0,3,0,9,5,2,1,0,13.0,43600.0,36.0,25880.0
184,Yonex_All_England_Open,2021-03-18,1,MS,4,0,48,9,9,17,1.0,52,,21,15,21.0,14.0,,,42,29,2,0,0,0,0,0,7,1,1,,,17.0,1670.0
185,Yonex_All_England_Open,2018-03-14,1,MS,4,0,37,11,1,25,2.0,75,,21,15,21.0,17.0,,,42,32,2,0,3,0,4,5,0,0,1,72.0,2220.0,39.0,5560.0
186,Yonex_All_England_Open,2020-03-12,1,MS,4,0,31,1,3,47,7.0,76,,21,13,21.0,13.0,,,42,26,2,0,0,0,0,0,5,0,0,4.0,16650.0,6.0,13620.0
187,Yonex_All_England_Open,2020-03-13,1,MS,4,0,44,2,4,6,1.0,71,,21,11,21.0,12.0,,,42,23,2,0,0,0,0,0,10,0,1,34.0,5820.0,2.0,17240.0
188,Yonex_All_England_Open,2021-03-19,1,MS,4,0,55,11,13,28,6.0,23,1.0,21,16,21.0,19.0,,,42,35,2,0,0,0,0,0,3,8,0,3.0,4900.0,,
189,Yonex_All_England_Open,2020-03-13,1,MS,4,0,50,3,5,0,5.0,56,,21,10,21.0,13.0,,,42,23,2,0,0,0,0,0,6,0,0,18.0,10020.0,20.0,9670.0
190,Victor_China_Open,2019-09-19,0,MS,4,0,48,6,3,44,,43,,21,19,21.0,19.0,,,42,38,2,0,4,0,4,4,0,1,0,15.0,41980.0,24.0,34110.0
191,Yonex_All_England_Open,2020-03-11,1,MS,6,0,65,1,10,47,7.0,69,,21,17,17.0,21.0,21.0,7.0,59,45,2,1,2,2,6,4,2,1,0,4.0,16650.0,34.0,5820.0
192,Yonex_All_England_Open,2020-03-12,1,MS,4,0,50,2,13,55,,22,,21,16,21.0,16.0,,,42,32,2,0,0,0,0,0,1,3,0,2.0,17240.0,8.0,13150.0
193,Yonex_All_England_Open,2021-03-17,1,MS,4,0,53,7,19,12,5.0,29,,21,13,24.0,22.0,,,45,35,2,0,2,3,5,6,5,3,1,,,2.0,5950.0
194,Yonex_All_England_Open,2019-03-06,1,MS,6,0,61,9,3,13,,41,,19,21,21.0,14.0,21.0,7.0,61,42,2,1,4,6,10,4,1,3,1,20.0,9670.0,13.0,10920.0
195,Yonex_All_England_Open,2018-03-14,1,MS,6,0,65,6,4,41,,7,8.0,9,21,21.0,18.0,21.0,18.0,51,57,2,1,4,2,4,5,5,7,1,72.0,2220.0,1.0,16440.0
196,Yonex_All_England_Open,2021-03-19,1,MS,4,0,34,3,19,54,2.0,61,,21,4,21.0,15.0,,,42,19,2,0,0,0,0,0,4,0,0,1.0,7000.0,17.0,1670.0
197,Yonex_All_England_Open,2020-03-12,1,MS,6,0,78,3,3,0,5.0,13,,19,21,21.0,12.0,21.0,15.0,61,48,2,1,0,0,0,0,3,0,1,18.0,10020.0,12.0,11750.0
198,Yonex_All_England_Open,2020-03-12,1,MS,4,0,36,11,3,28,,43,,21,10,21.0,16.0,,,42,26,2,0,0,0,0,0,4,2,0,14.0,11390.0,27.0,7200.0
199,Yonex_All_England_Open,2021-03-21,1,MS,6,0,74,11,5,28,6.0,70,2.0,30,29,20.0,22.0,21.0,9.0,71,60,2,1,0,0,0,0,3,7,1,3.0,4900.0,1.0,7000.0
200,Yonex_All_England_Open,2021-03-20,1,MS,4,0,44,11,16,28,6.0,45,,21,13,21.0,17.0,,,42,30,2,0,0,0,0,0,4,0,0,3.0,4900.0,9.0,2750.0
201,Yonex_All_England_Open,2021-03-18,1,MS,4,0,50,3,9,0,3.0,58,,22,20,21.0,10.0,,,43,30,2,0,0,0,0,0,4,2,1,,,17.0,1670.0
202,Siminvest_Indonesia_Open_2021_New_,2021-11-23,2,MS,4,0,39,3,19,8,,20,,21,18,21.0,12.0,,,42,30,2,0,5,0,9,4,1,2,1,23.0,11650.0,19.0,12510.0
203,Yonex_All_England_Open,2021-03-20,1,MS,6,0,67,3,5,54,2.0,0,3.0,16,21,21.0,7.0,21.0,17.0,58,45,2,1,0,0,0,0,5,4,0,1.0,7000.0,,
204,Siminvest_Indonesia_Open_2021_New_,2021-11-23,2,MS,6,0,50,7,19,46,,61,,21,12,15.0,21.0,21.0,16.0,57,49,2,1,3,1,7,6,4,0,0,9.0,17800.0,36.0,8270.0
205,Yonex_All_England_Open,2021-03-17,1,MS,6,0,65,3,13,54,2.0,28,,13,21,21.0,19.0,21.0,19.0,55,59,2,1,0,0,0,0,2,0,0,1.0,7000.0,,
206,Yonex_All_England_Open,2021-03-19,1,MS,6,0,55,12,9,36,,30,,21,17,16.0,21.0,21.0,17.0,58,55,2,1,0,0,0,0,0,1,0,9.0,2750.0,17.0,1670.0
207,Yonex_All_England_Open,2020-03-11,1,MS,4,0,37,1,19,35,,20,,21,16,21.0,9.0,,,42,25,2,0,5,0,9,3,4,1,0,27.0,7200.0,30.0,6110.0
208,Yonex_All_England_Open,2021-03-17,1,MS,6,0,60,8,9,39,,25,8.0,21,11,15.0,21.0,21.0,12.0,57,44,2,1,0,0,0,0,1,3,1,17.0,1670.0,3.0,4900.0
209,Yonex_All_England_Open,2020-03-12,1,MS,4,0,45,1,3,4,3.0,41,,21,17,21.0,8.0,,,42,25,2,0,0,0,0,0,9,8,1,40.0,5040.0,30.0,6110.0
210,Yonex_All_England_Open,2019-03-06,1,MS,4,0,40,11,19,31,,65,,21,13,21.0,17.0,,,42,30,2,0,2,0,6,4,2,0,1,31.0,6420.0,22.0,9160.0
211,Siminvest_Indonesia_Open_2021_New_,2021-11-24,2,MS,4,0,49,4,10,7,,1,5.0,21,17,21.0,18.0,,,42,35,2,0,2,0,4,4,0,2,0,50.0,3780.0,55.0,3000.0
212,Siminvest_Indonesia_Open_2021_New_,2021-11-23,2,MS,4,0,54,9,9,17,1.0,30,,23,21,21.0,15.0,,,44,36,2,0,4,1,7,4,1,1,1,11.0,16800.0,5.0,19120.0
213,Yonex_All_England_Open,2021-03-17,1,MS,4,0,52,3,13,43,7.0,22,,21,13,21.0,14.0,,,42,27,2,0,3,0,7,3,4,4,0,9.0,2750.0,,
214,Yonex_All_England_Open,2018-03-14,1,MS,6,0,57,10,5,26,,14,,13,21,21.0,10.0,21.0,17.0,55,48,2,1,3,1,7,7,1,9,1,,,33.0,5950.0
215,Siminvest_Indonesia_Open_2021_New_,2021-11-24,2,MS,4,0,43,3,13,54,2.0,28,,21,14,21.0,14.0,,,42,28,2,0,2,0,9,4,2,0,0,1.0,31860.0,55.0,3000.0
216,Siminvest_Indonesia_Open_2021_New_,2021-11-25,2,MS,6,0,69,13,13,34,,23,1.0,21,7,17.0,21.0,21.0,19.0,59,47,2,1,2,1,6,8,0,2,1,38.0,7320.0,11.0,16800.0
217,Yonex_All_England_Open,2019-03-06,1,MS,4,0,30,6,7,19,7.0,3,,21,13,21.0,11.0,,,42,24,2,0,2,0,7,3,4,1,0,14.0,10080.0,18.0,9870.0
218,Siminvest_Indonesia_Open_2021_New_,2021-11-26,2,MS,4,0,25,13,5,34,,9,,21,9,21.0,4.0,,,42,13,2,0,2,0,10,2,1,0,1,38.0,7320.0,23.0,11650.0
219,Siminvest_Indonesia_Open_2021_New_,2021-11-25,2,MS,4,0,37,3,9,54,2.0,25,,21,14,21.0,18.0,,,42,32,2,0,2,0,5,5,10,3,0,1.0,31860.0,8.0,18390.0
220,Yonex_All_England_Open,2021-03-17,1,MS,4,0,30,6,15,41,,39,,21,10,21.0,10.0,,,42,20,2,0,4,0,7,4,7,4,0,17.0,1670.0,17.0,1670.0
221,Yonex_All_England_Open,2020-03-11,1,MS,6,0,62,2,19,55,,24,,21,14,15.0,21.0,21.0,8.0,57,43,2,1,3,1,12,5,3,4,0,2.0,17240.0,49.0,3610.0
222,Siminvest_Indonesia_Open_2021_New_,2021-11-26,2,MS,4,0,36,3,9,54,2.0,57,,21,12,21.0,8.0,,,42,20,2,0,5,0,7,3,6,1,0,1.0,31860.0,23.0,11650.0
223,Yonex_All_England_Open,2021-03-18,1,MS,4,0,53,6,7,23,,67,,21,18,21.0,17.0,,,42,35,2,0,0,0,0,0,2,0,1,17.0,1670.0,9.0,2750.0
224,Siminvest_Indonesia_Open_2021_New_,2021-11-27,2,MS,4,0,54,3,10,54,2.0,17,6.0,21,19,21.0,15.0,,,42,34,2,0,2,0,5,5,9,2,0,1.0,31860.0,25.0,11400.0
225,Siminvest_Indonesia_Open_2021_New_,2021-11-23,2,MS,4,0,35,2,8,6,4.0,31,,21,12,21.0,14.0,,,42,26,2,0,2,0,10,3,8,4,0,12.0,15950.0,15.0,14450.0
226,Siminvest_Indonesia_Open_2021_New_,2021-11-27,2,MS,4,0,42,13,5,34,,56,,21,14,21.0,7.0,,,42,21,2,0,2,0,5,3,1,0,1,38.0,7320.0,14.0,14870.0
227,Yonex_All_England_Open,2021-03-18,1,MS,4,0,38,12,11,36,,49,,21,18,21.0,7.0,,,42,25,2,0,0,0,0,0,4,1,0,9.0,2750.0,17.0,1670.0
228,Yonex_All_England_Open,2021-03-18,1,MS,6,0,77,9,5,13,,56,7.0,21,15,18.0,21.0,21.0,14.0,60,50,2,1,0,0,0,0,1,0,1,,,9.0,2750.0
229,Siminvest_Indonesia_Open_2021_New_,2021-11-26,2,MS,4,0,64,3,13,43,,22,,21,18,21.0,17.0,,,42,35,2,0,2,0,5,5,4,4,0,14.0,14870.0,21.0,12050.0
230,Yonex_All_England_Open,2021-03-18,1,MS,6,0,52,3,9,54,2.0,57,,15,21,21.0,12.0,21.0,12.0,57,45,2,1,0,0,0,0,6,1,0,1.0,7000.0,5.0,3850.0
231,Yonex_All_England_Open,2021-03-17,1,MS,4,0,36,3,12,8,,46,,21,16,21.0,19.0,,,42,35,2,0,0,0,0,0,4,0,1,,,17.0,1670.0
232,Siminvest_Indonesia_Open_2021_New_,2021-11-23,2,MS,4,0,44,9,7,16,,67,,21,13,21.0,13.0,,,42,26,2,0,2,0,6,4,1,0,1,21.0,12050.0,6.0,18780.0
233,Yonex_All_England_Open,2020-03-11,1,MS,6,0,66,9,14,13,,11,,21,17,16.0,21.0,21.0,15.0,58,53,2,1,2,3,9,5,1,0,1,28.0,7190.0,7.0,13230.0
234,Yonex_All_England_Open,2021-03-18,1,MS,4,0,35,11,5,28,6.0,9,,21,12,21.0,13.0,,,42,25,2,0,0,0,0,0,2,0,0,3.0,4900.0,,
235,Siminvest_Indonesia_Open_2021_New_,2021-11-28,2,MS,6,0,59,3,17,54,2.0,42,,21,13,9.0,21.0,21.0,13.0,51,47,2,1,5,1,8,4,8,2,0,1.0,31860.0,38.0,7320.0
236,Siminvest_Indonesia_Open_2021_New_,2021-11-24,2,MS,4,0,35,7,15,12,6.0,39,,21,14,21.0,15.0,,,42,29,2,0,2,0,5,4,3,1,1,25.0,11400.0,20.0,12130.0
237,Yonex_All_England_Open,2021-03-17,1,MS,4,0,28,11,2,28,6.0,2,,21,13,21.0,10.0,,,42,23,2,0,0,0,0,0,4,1,0,3.0,4900.0,9.0,2750.0
238,Siminvest_Indonesia_Open_2021_New_,2021-11-24,2,MS,4,0,40,2,10,55,,69,,21,17,21.0,17.0,,,42,34,2,0,3,0,8,5,1,0,1,38.0,7320.0,35.0,8400.0
239,Siminvest_Indonesia_Open_2021_New_,2021-11-25,2,MS,6,0,82,3,4,0,3.0,71,,18,21,21.0,13.0,21.0,14.0,60,48,2,1,3,1,7,4,2,3,0,13.0,15860.0,38.0,7320.0
240,Yonex_All_England_Open,2022-03-17,1,MS,4,0,55,6,5,23,,0,3.0,21,16,21.0,18.0,,,42,34,2,0,4,0,5,6,1,4,0,1.0,15150.0,,
241,Siminvest_Indonesia_Open_2021_New_,2021-11-25,2,MS,4,0,35,7,10,12,6.0,6,,21,11,21.0,12.0,,,42,23,2,0,5,0,8,3,3,0,0,25.0,11400.0,40.0,7240.0
242,Yonex_All_England_Open,2022-03-16,1,MS,4,0,43,2,10,6,4.0,59,,21,10,21.0,19.0,,,42,29,2,0,2,0,9,6,4,0,1,,,58.0,1670.0
243,Siminvest_Indonesia_Open_2021_New_,2021-11-25,2,MS,6,0,83,6,7,44,,8,,21,17,14.0,21.0,21.0,19.0,56,57,2,1,2,1,4,7,0,2,0,23.0,11650.0,50.0,3780.0
244,Siminvest_Indonesia_Open_2021_New_,2021-11-23,2,MS,6,0,67,3,15,43,,35,7.0,13,21,25.0,23.0,21.0,16.0,59,60,2,1,4,3,7,5,3,0,1,14.0,14870.0,2.0,26160.0
245,Yonex_All_England_Open,2022-03-18,1,MS,6,0,64,11,13,28,6.0,23,2.0,21,7,13.0,21.0,21.0,11.0,55,39,2,1,2,1,10,10,3,8,0,26.0,4900.0,58.0,1670.0
246,Yonex_All_England_Open,2020-03-11,1,MS,6,0,64,1,19,33,,29,,13,21,22.0,20.0,21.0,10.0,56,51,2,1,4,3,6,4,1,0,1,30.0,6110.0,5.0,14700.0
247,Yonex_All_England_Open,2019-03-06,1,MS,4,0,50,3,3,43,,4,4.0,21,15,21.0,17.0,,,42,32,2,0,3,0,5,4,0,1,1,44.0,4440.0,8.0,12840.0
248,Siminvest_Indonesia_Open_2021_New_,2021-11-23,2,MS,6,0,68,9,8,13,,47,8.0,22,20,13.0,21.0,21.0,19.0,56,60,2,1,4,8,7,6,1,5,0,4.0,22400.0,31.0,9120.0
249,Yonex_All_England_Open,2022-03-16,1,MS,4,0,48,3,9,54,1.0,57,,22,20,21.0,11.0,,,43,31,2,0,5,0,7,4,6,1,0,26.0,4900.0,,
250,Yonex_All_England_Open,2022-03-18,1,MS,4,0,34,3,10,54,1.0,1,5.0,21,4,21.0,9.0,,,42,13,2,0,2,0,14,2,12,5,0,26.0,4900.0,39.0,2750.0
251,Yonex_All_England_Open,2022-03-17,1,MS,4,0,45,11,2,28,6.0,2,,26,24,21.0,11.0,,,47,35,2,0,7,1,8,4,4,1,1,26.0,4900.0,9.0,9170.0
252,Yonex_All_England_Open,2019-03-06,1,MS,6,0,68,14,4,14,,71,,23,21,14.0,21.0,22.0,20.0,59,62,2,1,5,2,3,9,1,4,0,9.0,12720.0,10.0,11590.0
253,Yonex_All_England_Open,2022-03-18,1,MS,4,0,36,2,10,6,4.0,17,7.0,21,10,21.0,15.0,,,42,25,2,0,3,0,7,4,6,9,1,,,39.0,2750.0
254,Yonex_All_England_Open,2022-03-17,1,MS,4,0,46,7,19,12,7.0,29,,21,16,21.0,19.0,,,42,35,2,0,4,0,7,4,5,3,1,39.0,2750.0,16.0,7000.0
255,Siminvest_Indonesia_Open_2021_New_,2021-11-23,2,MS,4,0,32,13,9,34,,51,,21,11,21.0,14.0,,,42,25,2,0,2,0,9,5,2,0,1,38.0,7320.0,27.0,10840.0
256,Yonex_All_England_Open,2020-03-11,1,MS,4,0,38,2,16,6,1.0,45,,21,19,21.0,17.0,,,42,36,2,0,2,0,6,6,2,0,0,34.0,5820.0,,
257,Yonex_All_England_Open,2022-03-16,1,MS,6,0,74,3,17,0,3.0,42,,21,15,18.0,21.0,21.0,13.0,60,49,2,1,6,4,6,6,1,4,1,,,7.0,9470.0
258,Yonex_All_England_Open,2022-03-19,1,MS,6,0,76,6,15,23,,35,6.0,21,13,12.0,21.0,21.0,19.0,54,53,2,1,3,2,6,6,3,2,0,1.0,15150.0,26.0,4900.0
259,Siminvest_Indonesia_Open_2021_New_,2021-11-24,2,MS,4,0,31,7,10,5,,10,,21,11,21.0,18.0,,,42,29,2,0,2,0,6,3,0,0,0,40.0,7240.0,,
260,Siminvest_Indonesia_Open_2021_New_,2021-11-24,2,MS,4,0,46,6,7,44,,68,,21,19,21.0,18.0,,,42,37,2,0,7,0,5,4,1,0,1,23.0,11650.0,3.0,22830.0
261,Yonex_All_England_Open,2022-03-16,1,MS,4,0,39,11,7,31,,68,,21,15,21.0,19.0,,,42,34,2,0,3,0,8,7,2,0,1,,,39.0,2750.0
262,Yonex_All_England_Open,2022-03-19,1,MS,4,0,48,3,4,54,1.0,7,4.0,21,13,21.0,15.0,,,42,28,2,0,2,0,7,4,18,4,0,26.0,4900.0,,
263,Yonex_All_England_Open,2021-03-17,1,MS,4,0,34,6,1,45,,75,,21,11,21.0,19.0,,,42,30,2,0,0,0,0,0,2,0,0,17.0,1670.0,17.0,1670.0
264,Siminvest_Indonesia_Open_2021_New_,2021-11-25,2,MS,6,0,76,9,4,16,,7,4.0,18,21,21.0,15.0,21.0,11.0,60,47,2,1,3,1,7,5,4,9,1,21.0,12050.0,12.0,15950.0
265,Yonex_All_England_Open,2022-03-20,1,MS,4,0,53,3,9,54,1.0,30,,21,10,21.0,15.0,,,42,25,2,0,6,0,6,3,7,1,1,26.0,4900.0,1.0,15150.0
266,Siminvest_Indonesia_Open_2021_New_,2021-11-24,2,MS,6,0,56,6,9,19,,52,,21,15,19.0,21.0,21.0,12.0,61,48,2,1,3,1,4,4,5,3,0,8.0,18390.0,18.0,12640.0
267,Yonex_All_England_Open,2022-03-17,1,MS,6,0,62,7,9,1,5.0,25,,9,21,21.0,18.0,21.0,19.0,51,58,2,1,3,1,6,5,4,2,1,39.0,2750.0,14.0,7450.0
268,East_Ventures_Indonesia_Open,2022-06-16,2,MS,4,0,41,11,9,28,6.0,58,,21,10,21.0,13.0,,,42,23,2,0,4,0,5,3,4,2,0,3.0,27540.0,27.0,14340.0
269,Siminvest_Indonesia_Open_2021_New_,2021-11-24,2,MS,6,0,79,3,19,0,3.0,29,,21,15,17.0,21.0,21.0,17.0,59,53,2,1,4,1,5,9,4,1,1,13.0,15860.0,7.0,18460.0
270,East_Ventures_Indonesia_Open,2022-06-15,2,MS,6,0,74,2,19,6,4.0,29,,22,20,19.0,21.0,21.0,12.0,62,53,2,1,2,2,7,4,1,2,1,16.0,18420.0,13.0,19060.0
271,Siminvest_Indonesia_Open_2021_New_,2021-11-25,2,MS,6,0,54,3,13,8,,19,,10,21,21.0,18.0,21.0,13.0,52,52,2,1,6,1,6,4,4,0,1,23.0,11650.0,4.0,22400.0
272,East_Ventures_Indonesia_Open,2022-06-17,2,MS,6,0,65,11,17,28,6.0,42,,21,18,16.0,21.0,22.0,20.0,59,59,2,1,2,3,5,6,5,2,0,3.0,27540.0,14.0,18890.0
