,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
289,Yonex_All_England_Open,2022-03-17,1,WS,6,0,66,10,11,45,,60,6.0,21,19,16.0,21.0,21.0,17.0,58,57,2,1,4,1,5,5,4,4,1,33.0,3850.0,2.0,16170.0
290,East_Ventures_Indonesia_Open,2022-06-17,2,WS,4,0,43,2,14,53,,1,1.0,21,19,21.0,14.0,,,42,33,2,0,2,0,5,4,2,5,1,15.0,18990.0,14.0,19790.0
291,Yonex_All_England_Open,2021-03-17,1,WS,6,0,46,19,25,20,,7,,15,21,21.0,16.0,21.0,6.0,57,43,2,1,2,1,8,11,1,0,0,9.0,2750.0,,
292,Yonex_All_England_Open,2022-03-16,1,WS,4,0,29,2,8,18,,48,,21,9,21.0,13.0,,,42,22,2,0,4,0,9,3,0,0,0,44.0,2750.0,,
293,East_Ventures_Indonesia_Open,2022-06-15,2,WS,4,0,40,10,4,35,6.0,57,,21,14,21.0,18.0,,,42,32,2,0,2,0,5,4,4,3,0,37.0,10200.0,95.0,2220.0
294,Yonex_All_England_Open,2022-03-16,1,WS,4,0,36,10,5,35,5.0,43,,21,15,21.0,16.0,,,42,31,2,0,5,0,7,5,0,0,1,,,60.0,1670.0
295,Yonex_All_England_Open,2021-03-17,1,WS,4,0,30,17,16,6,8.0,33,,21,6,21.0,7.0,,,42,13,2,0,0,0,0,0,2,0,0,5.0,3850.0,,
296,Yonex_All_England_Open,2022-03-16,1,WS,4,0,33,16,5,11,,44,,21,19,21.0,11.0,,,42,30,2,0,3,0,9,4,0,3,1,60.0,1670.0,44.0,2750.0
297,Yonex_All_England_Open,2022-03-17,1,WS,6,0,50,10,11,0,2.0,67,,21,14,17.0,21.0,21.0,17.0,59,52,2,1,2,1,7,6,11,2,1,44.0,2750.0,14.0,6350.0
298,Yonex_All_England_Open,2022-03-17,1,WS,4,0,34,19,2,20,,52,,21,15,21.0,14.0,,,42,29,2,0,2,0,9,6,0,10,1,60.0,1670.0,33.0,3850.0
299,Yonex_All_England_Open,2022-03-16,1,WS,4,0,30,3,0,51,1.0,41,,21,12,21.0,14.0,,,42,26,2,0,4,0,8,4,2,0,0,44.0,2750.0,44.0,2750.0
300,Yonex_All_England_Open,2021-03-17,1,WS,4,0,34,6,20,56,,32,,21,7,21.0,18.0,,,42,25,2,0,0,0,0,0,2,6,0,9.0,2750.0,,
