,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
91,Yonex_All_England_Open,2019-03-09,England,WS,6,0,47,Chinesetaipei,Japan,Tai Tzu Ying,1.0,Akane Yamaguchi,4.0,21,13,10.0,21.0,21.0,8.0,52,42,2,1,2,1,8,6,11,12,1,37,5040,27,5820
92,Yonex_All_England_Open,2019-03-06,England,WS,4,0,35,India,Scotland,Saina Nehwal,8.0,Kirsty Gilmour,,21,17,21.0,18.0,,,42,35,2,0,2,0,5,4,6,0,0,2,15620,56,1670
93,Victor_China_Open,2018-09-20,China,WS,6,0,57,Japan,Japan,Akane Yamaguchi,2.0,Aya Ohori,,18,21,21.0,14.0,21.0,17.0,60,52,2,1,5,1,6,4,5,0,0,3,41310,13,32570
94,Victor_China_Open,2018-09-18,China,WS,6,0,49,Japan,Malaysia,Akane Yamaguchi,2.0,Goh Jin Wei,,23,21,12.0,21.0,21.0,15.0,56,57,2,1,4,2,7,4,6,1,0,3,41310,21,27510
95,Yonex_All_England_Open,2019-03-09,England,WS,4,0,42,China,Japan,Chen Yu Fei,3.0,Nozomi Okuhara,2.0,21,17,21.0,11.0,,,42,28,2,0,3,0,7,5,9,4,1,25,6420,19,7260
96,Blibli_Indonesia_Open,2019-07-17,Indonesia,WS,4,0,32,China,Indonesia,Chen Yu Fei,2.0,Fitriani Fitriani,,21,7,21.0,19.0,,,42,26,2,0,2,0,9,4,5,2,0,4,40120,9,32000
97,Yonex_All_England_Open,2019-03-07,England,WS,4,0,33,China,China,Li Xue Rui,,Chen Xiao Xin,,21,14,21.0,12.0,,,42,26,2,0,5,0,10,3,0,0,1,39,4970,24,6710
98,Yonex_All_England_Open,2019-03-06,England,WS,4,0,30,Hongkong,Russia,Cheung Ngan Yi,,Evgeniya Kosetskaya,,21,15,21.0,9.0,,,42,24,2,0,4,0,7,3,1,0,1,39,4970,16,7490
99,Yonex_All_England_Open,2019-03-08,England,WS,4,0,38,Japan,China,Nozomi Okuhara,2.0,Li Xue Rui,,21,17,21.0,14.0,,,42,31,2,0,4,0,6,4,3,2,0,19,7260,39,4970
100,Blibli_Indonesia_Open,2019-07-19,Indonesia,WS,6,0,64,Chinesetaipei,Thailand,Tai Tzu Ying,1.0,Ratchanok Intanon,7.0,21,18,16.0,21.0,21.0,12.0,58,51,2,1,3,2,6,4,20,17,1,5,35440,1,48380
101,Blibli_Indonesia_Open,2019-07-17,Indonesia,WS,6,0,59,India,Japan,Pusarla V. Sindhu,5.0,Aya Ohori,,11,21,21.0,15.0,21.0,15.0,53,51,2,1,5,1,5,5,12,1,0,13,27950,16,27000
102,Yonex_All_England_Open,2019-03-06,England,WS,4,0,38,Thailand,Thailand,Pornpawee Chochuwong,,Busanan Ongbamrungphan,,21,18,21.0,8.0,,,42,26,2,0,3,0,7,3,2,5,1,11,9940,5,11770
103,Blibli_Indonesia_Open,2019-07-18,Indonesia,WS,4,0,45,Chinesetaipei,Thailand,Tai Tzu Ying,1.0,Busanan Ongbamrungphan,,21,19,21.0,18.0,,,42,37,2,0,2,0,6,5,16,4,0,5,35440,6,34330
104,Blibli_Indonesia_Open,2019-07-21,Indonesia,WS,4,0,51,Japan,India,Akane Yamaguchi,4.0,Pusarla V. Sindhu,5.0,21,15,21.0,16.0,,,42,31,2,0,3,0,8,5,10,15,0,3,41890,13,27950
105,Blibli_Indonesia_Open,2019-07-20,Indonesia,WS,4,0,32,Japan,Chinesetaipei,Akane Yamaguchi,4.0,Tai Tzu Ying,1.0,21,9,21.0,15.0,,,42,24,2,0,3,0,6,3,11,12,0,3,41890,5,35440
106,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,4,0,37,Thailand,Indonesia,Ratchanok Intanon,7.0,Ruselli Hartawan,,21,14,21.0,14.0,,,42,28,2,0,6,0,5,4,1,0,0,1,48380,29,22090
107,Yonex_All_England_Open,2018-03-14,England,WS,4,0,26,Japan,Chinesetaipei,Akane Yamaguchi,2.0,Lee Chia Hsin,,21,10,21.0,14.0,,,42,24,2,0,2,0,7,4,1,1,0,29,6420,33,5820
108,Blibli_Indonesia_Open,2019-07-20,Indonesia,WS,4,0,46,India,China,Pusarla V. Sindhu,5.0,Chen Yu Fei,2.0,21,19,21.0,10.0,,,42,29,2,0,3,0,8,4,5,6,1,13,27950,4,40120
109,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,4,0,38,Thailand,Russia,Busanan Ongbamrungphan,,Evgeniya Kosetskaya,,21,15,21.0,16.0,,,42,31,2,0,3,0,5,3,2,0,0,6,34330,36,19220
110,Blibli_Indonesia_Open,2019-07-19,Indonesia,WS,4,0,44,Japan,Thailand,Akane Yamaguchi,4.0,Nitchaon Jindapol,,21,17,21.0,14.0,,,42,31,2,0,3,0,5,3,5,0,0,3,41890,19,26320
111,Yonex_All_England_Open,2019-03-08,England,WS,4,0,37,China,Korea,Chen Yu Fei,3.0,Sung Jihyun,,21,12,21.0,16.0,,,42,28,2,0,2,0,6,3,9,1,1,25,6420,19,7260
112,Victor_China_Open,2019-09-18,China,WS,4,0,44,Thailand,India,Busanan Ongbamrungphan,,Saina Nehwal,8.0,21,10,21.0,17.0,,,42,27,2,0,3,0,7,4,5,3,0,7,47400,23,35190
113,Yonex_All_England_Open,2019-03-07,England,WS,6,0,61,China,Japan,Chen Yu Fei,3.0,Aya Ohori,,21,6,17.0,21.0,21.0,19.0,59,46,2,1,4,2,6,4,11,0,0,25,6420,27,5820
114,Blibli_Indonesia_Open,2019-07-18,Indonesia,WS,6,0,62,India,Denmark,Pusarla V. Sindhu,5.0,Mia Blichfeldt,,21,14,17.0,21.0,21.0,11.0,59,46,2,1,6,2,8,3,6,1,0,13,27950,20,25850
115,Yonex_All_England_Open,2018-03-14,England,WS,4,0,45,Thailand,Scotland,Busanan Ongbamrungphan,,Kirsty Gilmour,,21,15,21.0,19.0,,,42,34,2,0,5,0,6,5,7,1,1,48,4440,33,5820
116,Yonex_All_England_Open,2019-03-07,England,WS,6,0,57,China,Thailand,He Bing Jiao,6.0,Pornpawee Chochuwong,,15,21,21.0,15.0,21.0,14.0,57,50,2,1,3,1,5,5,13,2,0,7,11460,11,9940
117,Victor_China_Open,2019-09-18,China,WS,4,0,32,Chinesetaipei,Malaysia,Tai Tzu Ying,2.0,Soniia Cheah,,21,9,21.0,16.0,,,42,25,2,0,4,0,6,3,5,0,0,6,49890,31,30350
118,Victor_China_Open,2019-09-17,China,WS,4,0,46,Spain,Japan,Carolina Marin,,Nozomi Okuhara,4.0,21,16,21.0,18.0,,,42,34,2,0,4,0,4,5,9,8,1,52,16890,4,57960
119,Blibli_Indonesia_Open,2019-07-18,Indonesia,WS,4,0,35,Japan,Hongkong,Akane Yamaguchi,4.0,Cheung Ngan Yi,,21,19,21.0,15.0,,,42,34,2,0,9,0,6,4,3,1,0,3,41890,26,22970
